"","X","Province_State","Last_Update","Confirmed","Deaths","Recovered","Active","Incident_Rate","People_Tested","People_Hospitalized","Mortality_Rate","Testing_Rate","Hospitalization_Rate"
"9227",9227,"Puerto Rico","9/18/2020 5:10",38867,588,NA,38279,1324.977637,344839,NA,1.512851519,11755.57577,NA
"9228",9228,"Rhode Island","9/18/2020 5:10",23488,1085,2236,20167,2217.185643,665926,NA,4.619380109,62861.10212,NA
"9229",9229,"South Carolina","9/18/2020 5:10",135446,3158,51431,80857,2630.67632,1087587,NA,2.331556487,21123.46889,NA
"9230",9230,"South Dakota","9/18/2020 5:10",17686,193,14878,2615,1999.188388,171523,NA,1.091258623,19388.60058,NA
"9231",9231,"Tennessee","9/18/2020 5:10",178140,2164,161707,14269,2608.514588,2564879,NA,1.214774896,37557.67535,NA
"9232",9232,"Texas","9/18/2020 5:10",701350,14826,594817,91707,2418.791828,5345176,NA,2.113923148,18434.25968,NA
"9233",9233,"Utah","9/18/2020 5:10",60658,437,50108,10113,1892.039758,735178,NA,0.720432589,22931.6167,NA
"9234",9234,"Vermont","9/18/2020 5:10",1705,58,1533,114,273.2419963,153195,NA,3.401759531,24550.91356,NA
"9235",9235,"Virgin Islands","9/18/2020 5:10",1238,19,1172,47,1154.118656,18779,NA,1.534733441,17506.61894,NA
"9236",9236,"Virginia","9/18/2020 5:10",137460,2920,16671,117778,1609.357322,1828512,NA,2.124236534,21422.38802,NA
"9237",9237,"Washington","9/18/2020 5:10",81198,2031,NA,79167,1066.3052,1691047,NA,2.501293135,22207.10127,NA
"9238",9238,"West Virginia","9/18/2020 5:10",13434,297,9804,3333,749.6036876,498283,NA,2.210808397,27803.69021,NA
"9239",9239,"Wisconsin","9/18/2020 5:10",94746,1231,81902,11613,1611.336427,1405298,NA,1.311035078,24135.91979,NA
"9240",9240,"Wyoming","9/18/2020 5:10",4652,49,4000,603,803.7887964,91452,NA,1.053310404,15801.39575,NA
"9241",9241,"Alabama","9/19/2020 4:30",142863,2428,61232,79203,2913.677538,1039010,NA,1.699530319,21190.51188,NA
"9242",9242,"Alaska","9/19/2020 4:30",6644,45,2422,4177,908.2148057,418293,NA,0.67730283,57179.3943,NA
"9243",9243,"American Samoa","9/19/2020 4:30",0,0,NA,0,0,1571,NA,NA,2823.457522,NA
"9244",9244,"Arizona","9/19/2020 4:30",212942,5451,33526,173965,2925.543059,1362319,NA,2.559851978,18716.4716,NA
"9245",9245,"Arkansas","9/19/2020 4:30",74082,1173,64145,8764,2454.831394,866435,NA,1.583380578,28710.77777,NA
"9246",9246,"California","9/19/2020 4:30",779491,14893,NA,764598,1972.784472,13177186,NA,1.910605767,33349.64474,NA
"9247",9247,"Colorado","9/19/2020 4:30",63750,2009,6241,55480,1106.666463,1166910,NA,3.152361525,20263.30084,NA
"9248",9248,"Connecticut","9/19/2020 4:30",55527,4492,9204,41831,1557.434226,1422148,NA,8.089758136,39888.73827,NA
"9249",9249,"Delaware","9/19/2020 4:30",19366,620,10201,8545,1988.777568,268638,NA,3.201487142,27587.58796,NA
"9250",9250,"Diamond Princess","9/19/2020 4:30",49,0,NA,49,NA,NA,NA,0,NA,NA
"9251",9251,"District of Columbia","9/19/2020 4:30",14852,619,11802,2431,2104.430895,347118,NA,4.16778885,49184.34174,NA
"9252",9252,"Florida","9/19/2020 4:30",677660,13225,NA,664435,3155.174123,5038261,NA,1.951568633,23458.06264,NA
"9253",9253,"Georgia","9/19/2020 4:30",302854,6536,NA,296318,2852.424736,2701952,NA,2.158135603,25448.28439,NA
"9254",9254,"Grand Princess","9/19/2020 4:30",103,3,NA,100,NA,NA,NA,2.912621359,NA,NA
"9255",9255,"Guam","9/19/2020 4:30",2074,31,1450,593,1262.870748,45653,NA,1.494696239,27798.37909,NA
"9256",9256,"Hawaii","9/19/2020 4:30",11217,120,4248,6849,792.2326312,269329,NA,1.069804761,19022.12912,NA
"9257",9257,"Idaho","9/19/2020 4:30",36959,438,19691,16830,2068.139659,282522,NA,1.185096999,15809.27387,NA
"9258",9258,"Illinois","9/19/2020 4:30",272517,8647,NA,263870,2150.574886,4985054,NA,3.17301306,39339.68133,NA
"9259",9259,"Indiana","9/19/2020 4:30",109683,3495,86260,19928,1629.225074,1281438,NA,3.186455513,19034.40753,NA
"9260",9260,"Iowa","9/19/2020 4:30",78839,1264,56546,21029,2498.803513,708031,NA,1.603267418,22441.05519,NA
"9261",9261,"Kansas","9/19/2020 4:30",52125,594,1950,49581,1789.199516,474749,NA,1.139568345,16295.84041,NA
"9262",9262,"Kentucky","9/19/2020 4:30",60128,1101,11168,47859,1345.846037,1045232,NA,1.831093667,23395.44546,NA
"9263",9263,"Louisiana","9/19/2020 4:30",160283,5342,145570,9371,3447.840451,2146986,NA,3.332855013,46183.71991,NA
"9264",9264,"Maine","9/19/2020 4:30",5002,138,4335,529,372.1139225,364424,NA,2.758896441,27110.60458,NA
"9265",9265,"Maryland","9/19/2020 4:30",119062,3869,7351,107842,1969.373172,1504867,NA,3.249567452,24891.60855,NA
"9266",9266,"Massachusetts","9/19/2020 4:30",126582,9269,109397,7916,1836.517155,3264873,NA,7.32252611,47368.46687,NA
"9267",9267,"Michigan","9/19/2020 4:30",127500,6954,85513,35033,1276.677938,3285030,NA,5.454117647,32893.53197,NA
"9268",9268,"Minnesota","9/19/2020 4:30",87807,2002,80221,5584,1556.963291,1791680,NA,2.280000456,31769.44879,NA
"9269",9269,"Mississippi","9/19/2020 4:30",92432,2792,78971,10669,3105.758482,633432,NA,3.020598927,21283.61181,NA
"9270",9270,"Missouri","9/19/2020 4:30",111390,1810,NA,109580,1814.929642,1190380,NA,1.624921447,19395.42101,NA
"9271",9271,"Montana","9/19/2020 4:30",9871,146,7500,2225,923.5781425,298555,NA,1.479080134,27934.23892,NA
"9272",9272,"Nebraska","9/19/2020 4:30",40387,442,30254,9691,2087.822217,416575,NA,1.094411568,21535.01226,NA
"9273",9273,"Nevada","9/19/2020 4:30",75096,1524,2012,71560,2438.058332,656601,NA,2.029402365,21317.13459,NA
"9274",9274,"New Hampshire","9/19/2020 4:30",7861,438,7117,306,578.1375601,393166,NA,5.571810202,28915.40923,NA
"9275",9275,"New Jersey","9/19/2020 4:30",198848,16061,34572,148215,2238.727161,3291916,NA,8.077023656,37061.98584,NA
"9276",9276,"New Mexico","9/19/2020 4:30",27350,841,15106,11403,1304.350522,845167,NA,3.074954296,40306.91105,NA
"9277",9277,"New York","9/19/2020 4:30",448052,33085,76036,338931,2303.187576,9711647,NA,7.38418755,49922.20704,NA
"9278",9278,"North Carolina","9/19/2020 4:30",190973,3207,167257,20509,1820.856889,2749020,NA,1.679294979,26210.88847,NA
"9279",9279,"North Dakota","9/19/2020 4:30",17230,184,14060,2986,2260.970892,550324,NA,1.067904817,72215.1216,NA
"9280",9280,"Northern Mariana Islands","9/19/2020 4:30",62,2,29,31,112.4329029,14378,NA,3.225806452,26073.55288,NA
"9281",9281,"Ohio","9/19/2020 4:30",142596,4608,120858,17130,1219.905724,2753105,NA,3.231507195,23552.75428,NA
"9282",9282,"Oklahoma","9/19/2020 4:30",74567,939,63135,10493,1884.446462,1054217,NA,1.259270187,26642.01987,NA
"9283",9283,"Oregon","9/19/2020 4:30",30342,521,5376,24445,719.3905168,629422,NA,1.71709182,14923.21593,NA
"9284",9284,"Pennsylvania","9/19/2020 4:30",153522,7921,121920,23681,1199.20428,1881488,NA,5.159521111,14696.84125,NA
"9285",9285,"Puerto Rico","9/19/2020 4:30",39684,599,NA,39085,1352.829201,345656,NA,1.509424453,11783.42733,NA
"9286",9286,"Rhode Island","9/19/2020 4:30",23620,1088,2244,20288,2229.645985,675108,NA,4.606265876,63727.85103,NA
"9287",9287,"South Carolina","9/19/2020 4:30",136318,3177,51431,81710,2647.612588,1111404,NA,2.330579967,21586.05042,NA
"9288",9288,"South Dakota","9/19/2020 4:30",18075,195,15068,2812,2043.160133,173704,NA,1.078838174,19635.13625,NA
"9289",9289,"Tennessee","9/19/2020 4:30",180497,2196,163181,15120,2643.028278,2603342,NA,1.21664072,38120.89134,NA
"9290",9290,"Texas","9/19/2020 4:30",704563,14951,600662,88950,2429.872712,5444801,NA,2.122024574,18777.84296,NA
"9291",9291,"Utah","9/19/2020 4:30",61775,437,50492,10846,1926.881138,743737,NA,0.707405909,23198.58838,NA
"9292",9292,"Vermont","9/19/2020 4:30",1706,58,1536,112,273.4022555,154099,NA,3.399765533,24695.78791,NA
"9293",9293,"Virgin Islands","9/19/2020 4:30",1257,19,1174,64,1171.831301,18954,NA,1.511535402,17669.76172,NA
"9294",9294,"Virginia","9/19/2020 4:30",138702,2949,16762,118896,1623.86142,1831623,NA,2.126185924,21458.83572,NA
"9295",9295,"Washington","9/19/2020 4:30",81602,2037,NA,79565,1071.610593,1704670,NA,2.496262347,22386.0007,NA
"9296",9296,"West Virginia","9/19/2020 4:30",13685,300,10011,3374,763.6092352,503133,NA,2.19218122,28074.31533,NA
"9297",9297,"Wisconsin","9/19/2020 4:30",97279,1238,83184,12857,1670.761747,1418412,NA,1.272628214,24361.15205,NA
"9298",9298,"Wyoming","9/19/2020 4:30",4747,49,4044,654,820.2032279,92307,NA,1.032230883,15949.12563,NA
"9299",9299,"Alabama","9/20/2020 4:30",144164,2437,61232,80495,2940.211312,1048422,NA,1.690435892,21382.46874,NA
"9300",9300,"Alaska","9/20/2020 4:30",6729,45,2438,4246,919.8340499,422850,NA,0.668747214,57802.32248,NA
"9301",9301,"American Samoa","9/20/2020 4:30",0,0,NA,0,0,1571,NA,NA,2823.457522,NA
"9302",9302,"Arizona","9/20/2020 4:30",213551,5467,33668,174416,2925.543059,1373159,NA,2.559851978,18865.39894,NA
"9303",9303,"Arkansas","9/20/2020 4:30",75160,1181,66003,7976,2490.552733,866435,NA,1.571314529,28710.77777,NA
"9304",9304,"California","9/20/2020 4:30",783313,15018,NA,768295,1982.457428,13343886,NA,1.917241256,33771.53951,NA
"9305",9305,"Colorado","9/20/2020 4:30",64356,2013,6254,56069,1117.189605,1181829,NA,3.128885849,20522.3681,NA
"9306",9306,"Connecticut","9/20/2020 4:30",55527,4492,9204,41831,1557.434226,1422148,NA,8.089758136,39888.73827,NA
"9307",9307,"Delaware","9/20/2020 4:30",19449,621,10257,8571,1997.301194,269711,NA,3.192966219,27697.77893,NA
"9308",9308,"Diamond Princess","9/20/2020 4:30",49,0,NA,49,NA,NA,NA,0,NA,NA
"9309",9309,"District of Columbia","9/20/2020 4:30",14902,619,11823,2460,2111.515567,350877,NA,4.153804858,49716.96736,NA
"9310",9310,"Florida","9/20/2020 4:30",681233,13287,NA,667946,3171.809954,5068554,NA,1.950433992,23599.10637,NA
"9311",9311,"Georgia","9/20/2020 4:30",305021,6599,NA,298422,2872.834585,2735389,NA,2.163457598,25763.21015,NA
"9312",9312,"Grand Princess","9/20/2020 4:30",103,3,NA,100,NA,NA,NA,2.912621359,NA,NA
"9313",9313,"Guam","9/20/2020 4:30",2074,31,1450,593,1262.870748,45958,NA,1.494696239,27984.09538,NA
"9314",9314,"Hawaii","9/20/2020 4:30",11326,120,4394,6812,799.9310672,279740,NA,1.059509094,19757.4357,NA
"9315",9315,"Idaho","9/20/2020 4:30",37247,441,19915,16891,2084.255469,285137,NA,1.183987972,15955.60318,NA
"9316",9316,"Illinois","9/20/2020 4:30",275041,8672,NA,266369,2170.493096,5059340,NA,3.152984464,39925.9112,NA
"9317",9317,"Indiana","9/20/2020 4:30",110759,3503,86260,20996,1645.207917,1292615,NA,3.162722668,19200.43005,NA
"9318",9318,"Iowa","9/20/2020 4:30",79804,1265,57269,21270,2529.389205,713775,NA,1.585133577,22623.11137,NA
"9319",9319,"Kansas","9/20/2020 4:30",52486,594,1950,49942,1801.590903,474749,NA,1.131730366,16295.84041,NA
"9320",9320,"Kentucky","9/20/2020 4:30",61106,1108,11237,48761,1367.736627,1047995,NA,1.813242562,23457.28973,NA
"9321",9321,"Louisiana","9/20/2020 4:30",160283,5342,145570,9371,3447.840451,2146986,NA,3.332855013,46183.71991,NA
"9322",9322,"Maine","9/20/2020 4:30",5034,139,4346,549,374.4944994,371187,NA,2.761223679,27613.72462,NA
"9323",9323,"Maryland","9/20/2020 4:30",119744,3876,7374,108494,1980.653955,1518804,NA,3.236905398,25122.1368,NA
"9324",9324,"Massachusetts","9/20/2020 4:30",127181,9295,109397,8489,1845.207757,3337292,NA,7.308481613,48419.15919,NA
"9325",9325,"Michigan","9/20/2020 4:30",128087,6969,90216,30902,1282.555663,3318469,NA,5.440833184,33228.36204,NA
"9326",9326,"Minnesota","9/20/2020 4:30",88721,2015,80407,6299,1573.170022,1815774,NA,2.271164662,32196.67524,NA
"9327",9327,"Mississippi","9/20/2020 4:30",93087,2809,78971,11307,3127.766789,702886,NA,3.017607185,23617.29873,NA
"9328",9328,"Missouri","9/20/2020 4:30",112864,1825,NA,111039,1838.946217,1202624,NA,1.61699036,19594.91826,NA
"9329",9329,"Montana","9/20/2020 4:30",10163,156,7553,2454,950.8990642,300840,NA,1.534979829,28148.03448,NA
"9330",9330,"Nebraska","9/20/2020 4:30",40797,442,30509,9846,2109.017332,419995,NA,1.083412996,21711.81054,NA
"9331",9331,"Nevada","9/20/2020 4:30",75419,1528,2012,71879,2448.544814,660686,NA,2.026014665,21449.75774,NA
"9332",9332,"New Hampshire","9/20/2020 4:30",7920,438,7164,318,582.4767175,393166,NA,5.53030303,28915.40923,NA
"9333",9333,"New Jersey","9/20/2020 4:30",199309,16064,34601,148644,2243.917322,3292377,NA,8.059846771,37067.176,NA
"9334",9334,"New Mexico","9/20/2020 4:30",27512,847,15256,11409,1312.076474,850963,NA,3.078656586,40583.32844,NA
"9335",9335,"New York","9/20/2020 4:30",449038,33081,76101,339856,2308.256057,9822091,NA,7.367082519,50489.93858,NA
"9336",9336,"North Carolina","9/20/2020 4:30",192247,3235,167257,21755,1833.004007,2771020,NA,1.68273107,26420.65033,NA
"9337",9337,"North Dakota","9/20/2020 4:30",17607,192,14319,3096,2310.441933,556862,NA,1.090475379,73073.05705,NA
"9338",9338,"Northern Mariana Islands","9/20/2020 4:30",68,2,29,37,123.3135065,14378,NA,2.941176471,26073.55288,NA
"9339",9339,"Ohio","9/20/2020 4:30",143547,4612,121911,17024,1228.041509,2788695,NA,3.212884978,23857.22596,NA
"9340",9340,"Oklahoma","9/20/2020 4:30",75804,943,63960,10901,1915.707747,1071501,NA,1.243997678,27078.81862,NA
"9341",9341,"Oregon","9/20/2020 4:30",30599,525,5391,24683,719.3905168,633910,NA,1.71709182,15029.62371,NA
"9342",9342,"Pennsylvania","9/20/2020 4:30",154236,7940,122872,23424,1204.781538,1896125,NA,5.147955082,14811.17504,NA
"9343",9343,"Puerto Rico","9/20/2020 4:30",40993,605,NA,40388,1397.453065,346965,NA,1.475861732,11828.0512,NA
"9344",9344,"Rhode Island","9/20/2020 4:30",23620,1088,2244,20288,2229.645985,675108,NA,4.606265876,63727.85103,NA
"9345",9345,"South Carolina","9/20/2020 4:30",137240,3188,51431,82621,2665.519973,1123265,NA,2.322937919,21816.41862,NA
"9346",9346,"South Dakota","9/20/2020 4:30",18444,200,15298,2946,2084.87112,175221,NA,1.084363479,19806.61475,NA
"9347",9347,"Tennessee","9/20/2020 4:30",181439,2216,164982,14241,2656.82204,2627087,NA,1.221347119,38468.59078,NA
"9348",9348,"Texas","9/20/2020 4:30",707940,15051,605522,87367,2441.519194,5563176,NA,2.126027629,19186.0906,NA
"9349",9349,"Utah","9/20/2020 4:30",62852,440,50957,11455,1960.474841,751950,NA,0.700057277,23454.76765,NA
"9350",9350,"Vermont","9/20/2020 4:30",1710,58,1541,111,274.0432924,154800,NA,3.391812865,24808.12963,NA
"9351",9351,"Virgin Islands","9/20/2020 4:30",1257,19,1174,64,1171.831301,18954,NA,1.511535402,17669.76172,NA
"9352",9352,"Virginia","9/20/2020 4:30",139655,2990,16848,119710,1634.88594,1866666,NA,2.141229415,21869.39072,NA
"9353",9353,"Washington","9/20/2020 4:30",82199,2037,NA,80162,1079.450493,1704670,NA,2.478132337,22386.0007,NA
"9354",9354,"West Virginia","9/20/2020 4:30",13889,311,10155,3423,774.99223,509486,NA,2.239182087,28428.80634,NA
"9355",9355,"Wisconsin","9/20/2020 4:30",99562,1241,84632,13689,1670.761747,1431004,NA,1.272628214,24577.419,NA
"9356",9356,"Wyoming","9/20/2020 4:30",4781,49,4092,640,826.0778666,92340,NA,1.02489019,15954.82748,NA
"9357",9357,"Alabama","9/21/2020 4:30",144962,2437,61232,81293,2956.486447,1054017,NA,1.681130227,21496.57824,NA
"9358",9358,"Alaska","9/21/2020 4:30",6822,45,2438,4339,932.54687,426925,NA,0.659630607,58359.36272,NA
"9359",9359,"American Samoa","9/21/2020 4:30",0,0,NA,0,0,1571,NA,NA,2823.457522,NA
"9360",9360,"Arizona","9/21/2020 4:30",214021,5477,33835,174709,2940.3671,1383924,NA,2.559094668,19013.29589,NA
"9361",9361,"Arkansas","9/21/2020 4:30",75723,1181,67853,6689,2509.208683,883984,NA,1.559631816,29292.29334,NA
"9362",9362,"California","9/21/2020 4:30",786168,15016,NA,771152,1989.683041,13523158,NA,1.910024321,34225.25227,NA
"9363",9363,"Colorado","9/21/2020 4:30",64857,2014,6274,56549,1125.889431,1195379,NA,3.10625106,20757.66279,NA
"9364",9364,"Connecticut","9/21/2020 4:30",55527,4492,9204,41831,1557.434226,1422148,NA,8.089758136,39888.73827,NA
"9365",9365,"Delaware","9/21/2020 4:30",19566,621,10299,8646,2009.316426,271421,NA,3.173873045,27873.38616,NA
"9366",9366,"Diamond Princess","9/21/2020 4:30",49,0,NA,49,NA,NA,NA,0,NA,NA
"9367",9367,"District of Columbia","9/21/2020 4:30",14955,620,11829,2506,2119.025319,355144,NA,4.145770645,50321.57325,NA
"9368",9368,"Florida","9/21/2020 4:30",683754,13296,NA,670458,3183.547689,5095089,NA,1.944559008,23722.6529,NA
"9369",9369,"Georgia","9/21/2020 4:30",306155,6602,NA,299553,2883.515143,2750822,NA,2.156424034,25908.56557,NA
"9370",9370,"Grand Princess","9/21/2020 4:30",103,3,NA,100,NA,NA,NA,2.912621359,NA,NA
"9371",9371,"Guam","9/21/2020 4:30",2074,31,1450,593,1262.870748,45958,NA,1.494696239,27984.09538,NA
"9372",9372,"Hawaii","9/21/2020 4:30",11403,120,4622,6661,805.3694119,279849,NA,1.052354644,19765.13414,NA
"9373",9373,"Idaho","9/21/2020 4:30",37491,443,20105,16943,2097.909142,286830,NA,1.181616921,16050.33952,NA
"9374",9374,"Illinois","9/21/2020 4:30",276443,8686,NA,267757,2181.557015,5107351,NA,3.142058218,40304.79124,NA
"9375",9375,"Indiana","9/21/2020 4:30",111505,3506,87090,20909,1656.288959,1301940,NA,3.144253621,19338.94307,NA
"9376",9376,"Iowa","9/21/2020 4:30",80410,1265,57524,21621,2548.596386,718279,NA,1.573187415,22765.86573,NA
"9377",9377,"Kansas","9/21/2020 4:30",52700,595,1950,50155,1808.93649,474749,NA,1.129032258,16295.84041,NA
"9378",9378,"Kentucky","9/21/2020 4:30",61542,1111,11237,49194,1377.495622,1047995,NA,1.805271197,23457.28973,NA
"9379",9379,"Louisiana","9/21/2020 4:30",161219,5368,145570,10281,3467.974705,2178999,NA,3.329632363,46872.35012,NA
"9380",9380,"Maine","9/21/2020 4:30",5077,139,4364,574,377.6933996,374138,NA,2.737837305,27833.25844,NA
"9381",9381,"Maryland","9/21/2020 4:30",120156,3879,7377,108900,1987.468738,1529476,NA,3.228303206,25298.65954,NA
"9382",9382,"Massachusetts","9/21/2020 4:30",127540,9310,109397,8833,1850.416315,3399512,NA,7.299670692,49321.87915,NA
"9383",9383,"Michigan","9/21/2020 4:30",128087,6969,90216,30902,1282.555663,3318469,NA,5.440833184,33228.36204,NA
"9384",9384,"Minnesota","9/21/2020 4:30",90017,2017,81336,6664,1596.150245,1838392,NA,2.24068787,32597.72978,NA
"9385",9385,"Mississippi","9/21/2020 4:30",93364,2810,78971,11583,3137.074118,703163,NA,3.009725376,23626.60606,NA
"9386",9386,"Missouri","9/21/2020 4:30",114170,1826,NA,112344,1860.225489,1212508,NA,1.599369361,19755.96292,NA
"9387",9387,"Montana","9/21/2020 4:30",10299,157,7807,2335,963.623877,302813,NA,1.524419847,28332.63783,NA
"9388",9388,"Nebraska","9/21/2020 4:30",41083,442,30509,10132,2123.802218,423360,NA,1.075870798,21885.76557,NA
"9389",9389,"Nevada","9/21/2020 4:30",75804,1531,2012,72261,2461.044181,665184,NA,2.019682339,21595.7893,NA
"9390",9390,"New Hampshire","9/21/2020 4:30",7947,438,7201,308,584.4624336,401689,NA,5.511513779,29542.23361,NA
"9391",9391,"New Jersey","9/21/2020 4:30",199762,16067,34637,149058,2249.017416,3352791,NA,8.043071255,37747.34609,NA
"9392",9392,"New Mexico","9/21/2020 4:30",27579,849,15342,11388,1315.271775,857456,NA,3.07842924,40892.9865,NA
"9393",9393,"New York","9/21/2020 4:30",449900,33087,76179,340634,2312.687122,9922446,NA,7.354300956,51005.80814,NA
"9394",9394,"North Carolina","9/21/2020 4:30",193547,3243,167257,23047,1845.399026,2804818,NA,1.675562008,26742.90175,NA
"9395",9395,"North Dakota","9/21/2020 4:30",17958,192,14558,3208,2356.501177,562599,NA,1.069161377,73825.88293,NA
"9396",9396,"Northern Mariana Islands","9/21/2020 4:30",68,2,29,37,123.3135065,14384,NA,2.941176471,26084.43348,NA
"9397",9397,"Ohio","9/21/2020 4:30",144309,4615,122671,17023,1234.560402,2825297,NA,3.197998739,24170.35529,NA
"9398",9398,"Oklahoma","9/21/2020 4:30",76807,946,64467,11394,1941.055418,1072504,NA,1.231658573,27104.16629,NA
"9399",9399,"Oregon","9/21/2020 4:30",30801,526,5391,24884,730.2731299,636069,NA,1.707736762,15080.81229,NA
"9400",9400,"Pennsylvania","9/21/2020 4:30",154867,7960,122872,24035,1209.71046,1908910,NA,5.139894232,14911.04234,NA
"9401",9401,"Puerto Rico","9/21/2020 4:30",41838,608,NA,41230,1426.25915,347810,NA,1.453224342,11856.85728,NA
"9402",9402,"Rhode Island","9/21/2020 4:30",23620,1088,2244,20288,2229.645985,675108,NA,4.606265876,63727.85103,NA
"9403",9403,"South Carolina","9/21/2020 4:30",137708,3199,51431,83078,2674.609621,1132595,NA,2.323031342,21997.62892,NA
"9404",9404,"South Dakota","9/21/2020 4:30",18696,202,15651,2843,2113.356672,176353,NA,1.080445015,19934.57366,NA
"9405",9405,"Tennessee","9/21/2020 4:30",183514,2218,165844,15452,2687.206388,2667126,NA,1.208627135,39054.88424,NA
"9406",9406,"Texas","9/21/2020 4:30",713007,15088,609210,88709,2458.99409,5593488,NA,2.116108257,19290.62959,NA
"9407",9407,"Utah","9/21/2020 4:30",63772,440,51410,11922,1989.171411,758165,NA,0.689957975,23648.62547,NA
"9408",9408,"Vermont","9/21/2020 4:30",1715,58,1548,109,274.8445886,155895,NA,3.381924198,24983.61349,NA
"9409",9409,"Virgin Islands","9/21/2020 4:30",1269,19,1186,64,1183.018235,19312,NA,1.497241923,18003.50524,NA
"9410",9410,"Virginia","9/21/2020 4:30",140511,3015,16880,120502,1644.832611,1882028,NA,2.146087824,22049.36806,NA
"9411",9411,"Washington","9/21/2020 4:30",82548,2037,NA,80511,1084.033617,1723040,NA,2.467655182,22627.23849,NA
"9412",9412,"West Virginia","9/21/2020 4:30",14062,314,10227,3521,784.645456,514304,NA,2.232968283,28697.6459,NA
"9413",9413,"Wisconsin","9/21/2020 4:30",101227,1242,85824,14161,1738.568441,1439394,NA,1.22694538,24721.51681,NA
"9414",9414,"Wyoming","9/21/2020 4:30",4872,49,4111,712,841.8011642,92431,NA,1.005747126,15970.55078,NA
